real	34m55.755s
user	32m29.944s
sys	1m23.012s




total_elements, symbols, declare_fun, declare_sort, check_sat, assert, argument, push, pop, let_bindings, forall, exists, core_true, core_false, core_not, core_imply, core_and, core_or, core_xor, core_distinct, mult, plus, equals, int_le_or_gr, int_leq_or_grq, bvand, bvor, bvxor, bvnand, bvnor, bvcomp, bvadd, bvmul, bvs_l_g, bvs_le_ge, bvu_l_g, bvu_le_ge  
8, 5, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6312, 3316, 3, 0, 1, 1, 0, 0, 0, 436, 0, 0, 0, 0, 569, 0, 1, 0, 0, 0, 0, 0, 704, 0, 0, 692, 364, 300, 0, 0, 0, 1049, 1, 43, 23, 56, 61
29, 18, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1
22, 10, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 5, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 5, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22342, 11212, 3, 0, 1, 1, 0, 0, 0, 1565, 0, 0, 0, 0, 861, 0, 1, 0, 0, 0, 0, 0, 1093, 0, 0, 4067, 2683, 528, 0, 0, 0, 4676, 1, 50, 32, 91, 114
140, 72, 3, 0, 1, 1, 0, 0, 0, 9, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 13, 1, 7, 2, 3, 6
153026, 80715, 42, 0, 1, 1, 0, 0, 0, 11795, 0, 0, 0, 0, 1875, 0, 1, 0, 0, 0, 0, 0, 2510, 0, 0, 32414, 21372, 1640, 0, 0, 0, 34303, 1, 118, 64, 216, 255
39586, 20412, 42, 0, 1, 1, 0, 0, 0, 2979, 0, 0, 0, 0, 1295, 0, 1, 0, 0, 0, 0, 0, 1781, 0, 0, 6933, 4423, 1222, 0, 0, 0, 8205, 1, 87, 40, 214, 191
164075, 86900, 42, 0, 1, 1, 0, 0, 0, 12705, 0, 0, 0, 0, 2239, 0, 1, 0, 0, 0, 0, 0, 2940, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36783, 6, 112, 60, 264, 299
11906, 6109, 3, 0, 1, 1, 0, 0, 0, 837, 0, 0, 0, 0, 733, 0, 1, 0, 0, 0, 0, 0, 916, 0, 0, 1770, 1089, 410, 0, 0, 0, 2265, 1, 49, 37, 79, 80
30509, 15459, 3, 0, 1, 1, 0, 0, 0, 2209, 0, 0, 0, 0, 1059, 0, 1, 0, 0, 0, 0, 0, 1462, 0, 0, 5462, 3525, 922, 0, 0, 0, 6255, 1, 78, 33, 147, 156
89938, 47141, 42, 0, 1, 1, 0, 0, 0, 6926, 0, 0, 0, 0, 1652, 0, 1, 0, 0, 0, 0, 0, 2236, 0, 0, 18132, 11814, 1453, 0, 0, 0, 19757, 1, 109, 44, 207, 211
169959, 89986, 42, 0, 1, 1, 0, 0, 0, 13125, 0, 0, 0, 0, 2402, 0, 1, 0, 0, 0, 0, 0, 3119, 0, 0, 35251, 23128, 2193, 0, 0, 0, 38097, 7, 107, 61, 290, 299
21, 14, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0
58031, 30259, 42, 0, 1, 1, 0, 0, 0, 4475, 0, 0, 0, 0, 1478, 0, 1, 0, 0, 0, 0, 0, 2003, 0, 0, 10958, 7051, 1334, 0, 0, 0, 12406, 1, 88, 58, 212, 226
107, 58, 5, 0, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 32, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0
93, 71, 14, 0, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 0
33926, 17343, 29, 0, 1, 1, 0, 0, 0, 2477, 0, 0, 0, 0, 1181, 0, 1, 0, 0, 0, 0, 0, 1628, 0, 0, 5944, 3813, 1047, 0, 0, 0, 6979, 1, 95, 39, 153, 171
1755, 953, 3, 0, 1, 1, 0, 0, 0, 125, 0, 0, 0, 0, 170, 0, 1, 0, 0, 0, 0, 0, 242, 0, 0, 78, 0, 131, 0, 0, 0, 161, 1, 37, 14, 34, 32
7, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97, 74, 13, 0, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 2, 1
59832, 31116, 42, 0, 1, 1, 0, 0, 0, 4599, 0, 0, 0, 0, 1521, 0, 1, 0, 0, 0, 0, 0, 2060, 0, 0, 11334, 7304, 1368, 0, 0, 0, 12818, 1, 89, 47, 216, 230
160471, 84751, 42, 0, 1, 1, 0, 0, 0, 12355, 0, 0, 0, 0, 2002, 0, 1, 0, 0, 0, 0, 0, 2669, 0, 0, 33892, 22365, 1746, 0, 0, 0, 35961, 2, 96, 61, 245, 250
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 8, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
8969, 4634, 3, 0, 1, 1, 0, 0, 0, 606, 0, 0, 0, 0, 634, 0, 1, 0, 0, 0, 0, 0, 778, 0, 0, 1234, 735, 336, 0, 0, 0, 1634, 1, 45, 33, 76, 81
6, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
217021, 115632, 45, 0, 1, 1, 0, 0, 0, 16681, 0, 0, 0, 0, 2643, 0, 1, 0, 0, 0, 0, 0, 3421, 0, 0, 45610, 30076, 2276, 0, 0, 0, 48938, 7, 111, 69, 309, 319
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
748, 400, 3, 0, 1, 1, 0, 0, 0, 52, 0, 0, 0, 0, 70, 0, 1, 0, 0, 0, 0, 0, 95, 0, 0, 28, 0, 47, 0, 0, 0, 68, 1, 19, 7, 16, 17
3230, 1760, 3, 0, 1, 1, 0, 0, 0, 219, 0, 0, 0, 0, 344, 0, 1, 0, 0, 0, 0, 0, 447, 0, 0, 221, 70, 239, 0, 0, 0, 405, 1, 41, 23, 39, 50
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22822, 11452, 3, 0, 1, 1, 0, 0, 0, 1591, 0, 0, 0, 0, 869, 0, 1, 0, 0, 0, 0, 0, 1109, 0, 0, 4158, 2743, 543, 0, 0, 0, 4776, 1, 57, 27, 103, 94
16743, 8445, 3, 0, 1, 1, 0, 0, 0, 1183, 0, 0, 0, 0, 808, 0, 1, 0, 0, 0, 0, 0, 1016, 0, 0, 2833, 1823, 469, 0, 0, 0, 3393, 1, 55, 36, 76, 88
13, 7, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16659, 8398, 3, 0, 1, 1, 0, 0, 0, 1173, 0, 0, 0, 0, 800, 0, 1, 0, 0, 0, 0, 0, 1003, 0, 0, 2827, 1823, 460, 0, 0, 0, 3384, 1, 50, 33, 73, 87
11448, 5855, 3, 0, 1, 1, 0, 0, 0, 796, 0, 0, 0, 0, 699, 0, 1, 0, 0, 0, 0, 0, 867, 0, 0, 1724, 1069, 385, 0, 0, 0, 2187, 1, 46, 40, 69, 91
3960, 2124, 3, 0, 1, 1, 0, 0, 0, 258, 0, 0, 0, 0, 403, 0, 1, 0, 0, 0, 0, 0, 511, 0, 0, 334, 137, 249, 0, 0, 0, 569, 1, 35, 19, 52, 51
75204, 39372, 42, 0, 1, 1, 0, 0, 0, 5803, 0, 0, 0, 0, 1584, 0, 1, 0, 0, 0, 0, 0, 2145, 0, 0, 14779, 9578, 1427, 0, 0, 0, 16337, 1, 105, 52, 199, 238
24573, 12321, 3, 0, 1, 1, 0, 0, 0, 1725, 0, 0, 0, 0, 918, 0, 1, 0, 0, 0, 0, 0, 1203, 0, 0, 4431, 2915, 642, 0, 0, 0, 5099, 1, 70, 31, 119, 132
151444, 79854, 42, 0, 1, 1, 0, 0, 0, 11680, 0, 0, 0, 0, 1869, 0, 1, 0, 0, 0, 0, 0, 2503, 0, 0, 32068, 21141, 1629, 0, 0, 0, 33949, 1, 91, 47, 216, 236
919, 492, 3, 0, 1, 1, 0, 0, 0, 64, 0, 0, 0, 0, 88, 0, 1, 0, 0, 0, 0, 0, 120, 0, 0, 37, 0, 59, 0, 0, 0, 84, 1, 19, 10, 16, 21
163743, 86620, 42, 0, 1, 1, 0, 0, 0, 12692, 0, 0, 0, 0, 2202, 0, 1, 0, 0, 0, 0, 0, 2896, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36745, 3, 102, 61, 248, 269
153030, 80717, 42, 0, 1, 1, 0, 0, 0, 11796, 0, 0, 0, 0, 1876, 0, 1, 0, 0, 0, 0, 0, 2511, 0, 0, 32414, 21372, 1640, 0, 0, 0, 34304, 1, 106, 53, 231, 258
24532, 12299, 3, 0, 1, 1, 0, 0, 0, 1720, 0, 0, 0, 0, 913, 0, 1, 0, 0, 0, 0, 0, 1197, 0, 0, 4428, 2915, 642, 0, 0, 0, 5095, 1, 59, 31, 111, 126
82, 66, 13, 0, 1, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 1
40872, 21101, 42, 0, 1, 1, 0, 0, 0, 3107, 0, 0, 0, 0, 1332, 0, 1, 0, 0, 0, 0, 0, 1825, 0, 0, 7186, 4582, 1240, 0, 0, 0, 8490, 1, 79, 48, 195, 204
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67, 38, 5, 0, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0
4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
161593, 85434, 42, 0, 1, 1, 0, 0, 0, 12402, 0, 0, 0, 0, 2056, 0, 1, 0, 0, 0, 0, 0, 2731, 0, 0, 34022, 22390, 1749, 0, 0, 0, 36298, 2, 107, 54, 236, 247
35, 26, 7, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0
21222, 10666, 3, 0, 1, 1, 0, 0, 0, 1476, 0, 0, 0, 0, 844, 0, 1, 0, 0, 0, 0, 0, 1066, 0, 0, 3836, 2529, 512, 0, 0, 0, 4436, 1, 53, 27, 108, 96
153899, 81165, 42, 0, 1, 1, 0, 0, 0, 11865, 0, 0, 0, 0, 1890, 0, 1, 0, 0, 0, 0, 0, 2530, 0, 0, 32578, 21490, 1668, 0, 0, 0, 34492, 1, 98, 62, 215, 249
77074, 40347, 42, 0, 1, 1, 0, 0, 0, 5939, 0, 0, 0, 0, 1606, 0, 1, 0, 0, 0, 0, 0, 2176, 0, 0, 15184, 9843, 1444, 0, 0, 0, 16759, 1, 85, 41, 224, 235
48, 20, 4, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 8, 2, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0
165469, 87640, 42, 0, 1, 1, 0, 0, 0, 12801, 0, 0, 0, 0, 2325, 0, 1, 0, 0, 0, 0, 0, 3036, 0, 0, 34309, 22506, 2174, 0, 0, 0, 37058, 7, 111, 58, 260, 294
11, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
14070, 7141, 3, 0, 1, 1, 0, 0, 0, 985, 0, 0, 0, 0, 764, 0, 1, 0, 0, 0, 0, 0, 951, 0, 0, 2262, 1430, 423, 0, 0, 0, 2783, 1, 50, 33, 71, 92
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
216731, 115488, 45, 0, 1, 1, 0, 0, 0, 16597, 0, 0, 0, 0, 2604, 0, 1, 0, 0, 0, 0, 0, 3382, 0, 0, 45564, 30065, 2276, 0, 0, 0, 48853, 7, 103, 63, 305, 301
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
164967, 87379, 42, 0, 1, 1, 0, 0, 0, 12792, 0, 0, 0, 0, 2306, 0, 1, 0, 0, 0, 0, 0, 3017, 0, 0, 34214, 22446, 2174, 0, 0, 0, 36937, 7, 106, 66, 310, 327
23745, 11891, 3, 0, 1, 1, 0, 0, 0, 1658, 0, 0, 0, 0, 890, 0, 1, 0, 0, 0, 0, 0, 1151, 0, 0, 4315, 2843, 589, 0, 0, 0, 4950, 1, 60, 34, 100, 127
165810, 87808, 42, 0, 1, 1, 0, 0, 0, 12844, 0, 0, 0, 0, 2336, 0, 1, 0, 0, 0, 0, 0, 3046, 0, 0, 34376, 22545, 2174, 0, 0, 0, 37144, 7, 99, 62, 280, 327
72468, 37902, 42, 0, 1, 1, 0, 0, 0, 5591, 0, 0, 0, 0, 1565, 0, 1, 0, 0, 0, 0, 0, 2121, 0, 0, 14178, 9184, 1410, 0, 0, 0, 15720, 1, 105, 44, 212, 238
23689, 11859, 3, 0, 1, 1, 0, 0, 0, 1655, 0, 0, 0, 0, 888, 0, 1, 0, 0, 0, 0, 0, 1144, 0, 0, 4312, 2843, 584, 0, 0, 0, 4946, 1, 58, 38, 102, 117
7, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26245, 13216, 3, 0, 1, 1, 0, 0, 0, 1857, 0, 0, 0, 0, 958, 0, 1, 0, 0, 0, 0, 0, 1279, 0, 0, 4714, 3080, 720, 0, 0, 0, 5420, 1, 62, 27, 139, 134
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 25, 5, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0
2872, 1572, 3, 0, 1, 1, 0, 0, 0, 180, 0, 0, 0, 0, 311, 0, 1, 0, 0, 0, 0, 0, 409, 0, 0, 175, 44, 209, 0, 0, 0, 335, 1, 32, 19, 38, 48
7, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4196, 2240, 3, 0, 1, 1, 0, 0, 0, 274, 0, 0, 0, 0, 421, 0, 1, 0, 0, 0, 0, 0, 529, 0, 0, 376, 165, 249, 0, 0, 0, 626, 1, 43, 22, 39, 46
154509, 81489, 42, 0, 1, 1, 0, 0, 0, 11898, 0, 0, 0, 0, 1892, 0, 1, 0, 0, 0, 0, 0, 2533, 0, 0, 32709, 21577, 1676, 0, 0, 0, 34630, 1, 92, 53, 236, 249
18, 12, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
75, 38, 3, 0, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 7, 1, 4, 1, 3, 3
163424, 86399, 42, 0, 1, 1, 0, 0, 0, 12682, 0, 0, 0, 0, 2167, 0, 1, 0, 0, 0, 0, 0, 2852, 0, 0, 34144, 22407, 2072, 0, 0, 0, 36687, 2, 100, 52, 256, 254
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23169, 11624, 3, 0, 1, 1, 0, 0, 0, 1621, 0, 0, 0, 0, 877, 0, 1, 0, 0, 0, 0, 0, 1126, 0, 0, 4209, 2773, 564, 0, 0, 0, 4838, 1, 58, 34, 105, 124
216431, 115331, 45, 0, 1, 1, 0, 0, 0, 16559, 0, 0, 0, 0, 2571, 0, 1, 0, 0, 0, 0, 0, 3347, 0, 0, 45516, 30054, 2276, 0, 0, 0, 48768, 7, 108, 65, 303, 300
164154, 86973, 42, 0, 1, 1, 0, 0, 0, 12708, 0, 0, 0, 0, 2243, 0, 1, 0, 0, 0, 0, 0, 2946, 0, 0, 34146, 22407, 2082, 0, 0, 0, 36786, 7, 105, 59, 273, 312
629, 337, 3, 0, 1, 1, 0, 0, 0, 46, 0, 0, 0, 0, 60, 0, 1, 0, 0, 0, 0, 0, 79, 0, 0, 23, 0, 41, 0, 0, 0, 57, 1, 18, 7, 12, 13
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
463, 248, 3, 0, 1, 1, 0, 0, 0, 36, 0, 0, 0, 0, 47, 0, 1, 0, 0, 0, 0, 0, 56, 0, 0, 13, 0, 27, 0, 0, 0, 44, 1, 16, 7, 8, 11
16, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
34, 13, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
59486, 30956, 42, 0, 1, 1, 0, 0, 0, 4566, 0, 0, 0, 0, 1495, 0, 1, 0, 0, 0, 0, 0, 2025, 0, 0, 11286, 7278, 1349, 0, 0, 0, 12753, 1, 84, 47, 211, 224
11, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
9235, 4782, 3, 0, 1, 1, 0, 0, 0, 637, 0, 0, 0, 0, 660, 0, 1, 0, 0, 0, 0, 0, 808, 0, 0, 1258, 740, 349, 0, 0, 0, 1684, 1, 37, 31, 72, 70
65875, 34367, 42, 0, 1, 1, 0, 0, 0, 5075, 0, 0, 0, 0, 1525, 0, 1, 0, 0, 0, 0, 0, 2065, 0, 0, 12720, 8228, 1372, 0, 0, 0, 14211, 1, 98, 48, 207, 236
30749, 15609, 16, 0, 1, 1, 0, 0, 0, 2230, 0, 0, 0, 0, 1071, 0, 1, 0, 0, 0, 0, 0, 1479, 0, 0, 5476, 3530, 939, 0, 0, 0, 6304, 1, 82, 32, 162, 187
16, 7, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36988, 19021, 42, 0, 1, 1, 0, 0, 0, 2800, 0, 0, 0, 0, 1274, 0, 1, 0, 0, 0, 0, 0, 1753, 0, 0, 6373, 4055, 1196, 0, 0, 0, 7619, 1, 91, 48, 191, 196
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11921, 6116, 3, 0, 1, 1, 0, 0, 0, 834, 0, 0, 0, 0, 735, 0, 1, 0, 0, 0, 0, 0, 918, 0, 0, 1771, 1089, 410, 0, 0, 0, 2265, 1, 51, 30, 75, 87
164581, 87198, 42, 0, 1, 1, 0, 0, 0, 12755, 0, 0, 0, 0, 2286, 0, 1, 0, 0, 0, 0, 0, 2994, 0, 0, 34157, 22410, 2156, 0, 0, 0, 36850, 7, 112, 65, 271, 306
216928, 115584, 45, 0, 1, 1, 0, 0, 0, 16667, 0, 0, 0, 0, 2631, 0, 1, 0, 0, 0, 0, 0, 3409, 0, 0, 45595, 30073, 2276, 0, 0, 0, 48911, 7, 105, 68, 321, 337
162511, 85914, 42, 0, 1, 1, 0, 0, 0, 12529, 0, 0, 0, 0, 2087, 0, 1, 0, 0, 0, 0, 0, 2771, 0, 0, 34060, 22398, 1957, 0, 0, 0, 36472, 2, 104, 54, 247, 271
130, 67, 3, 0, 1, 1, 0, 0, 0, 9, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 13, 1, 6, 1, 0, 5
31, 23, 6, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0
217748, 115996, 45, 0, 1, 1, 0, 0, 0, 16749, 0, 0, 0, 0, 2714, 0, 1, 0, 0, 0, 0, 0, 3493, 0, 0, 45729, 30132, 2276, 0, 0, 0, 49136, 8, 117, 62, 301, 313
164639, 87228, 42, 0, 1, 1, 0, 0, 0, 12765, 0, 0, 0, 0, 2287, 0, 1, 0, 0, 0, 0, 0, 2996, 0, 0, 34157, 22410, 2170, 0, 0, 0, 36859, 7, 114, 56, 284, 301
217385, 115805, 45, 0, 1, 1, 0, 0, 0, 16722, 0, 0, 0, 0, 2689, 0, 1, 0, 0, 0, 0, 0, 3467, 0, 0, 45671, 30098, 2276, 0, 0, 0, 49042, 7, 107, 58, 281, 314
28432, 14379, 3, 0, 1, 1, 0, 0, 0, 1999, 0, 0, 0, 0, 1005, 0, 1, 0, 0, 0, 0, 0, 1372, 0, 0, 5101, 3312, 821, 0, 0, 0, 5842, 1, 73, 37, 130, 150
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160510, 84782, 42, 0, 1, 1, 0, 0, 0, 12356, 0, 0, 0, 0, 2003, 0, 1, 0, 0, 0, 0, 0, 2673, 0, 0, 33892, 22365, 1746, 0, 0, 0, 35969, 2, 108, 62, 244, 237
19, 10, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
11924, 6118, 3, 0, 1, 1, 0, 0, 0, 837, 0, 0, 0, 0, 734, 0, 1, 0, 0, 0, 0, 0, 919, 0, 0, 1771, 1089, 410, 0, 0, 0, 2265, 1, 54, 29, 85, 85
160362, 84682, 42, 0, 1, 1, 0, 0, 0, 12363, 0, 0, 0, 0, 1991, 0, 1, 0, 0, 0, 0, 0, 2656, 0, 0, 33890, 22364, 1740, 0, 0, 0, 35942, 1, 110, 63, 242, 251
16756, 8454, 3, 0, 1, 1, 0, 0, 0, 1187, 0, 0, 0, 0, 809, 0, 1, 0, 0, 0, 0, 0, 1016, 0, 0, 2833, 1823, 469, 0, 0, 0, 3394, 1, 53, 27, 92, 99
12, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
217361, 115793, 45, 0, 1, 1, 0, 0, 0, 16717, 0, 0, 0, 0, 2686, 0, 1, 0, 0, 0, 0, 0, 3464, 0, 0, 45667, 30097, 2276, 0, 0, 0, 49035, 7, 107, 62, 295, 318
28955, 14669, 3, 0, 1, 1, 0, 0, 0, 2067, 0, 0, 0, 0, 1021, 0, 1, 0, 0, 0, 0, 0, 1409, 0, 0, 5173, 3347, 866, 0, 0, 0, 5927, 1, 71, 39, 135, 150
